model,dataset,rougeL,rouge1,rouge2,summary,reference
fred-t5,d0rj/dialogsum-ru,0.6666666666666666,0.6666666666666666,0.0,"Билл устал, потому что работает до десяти вечера каждую ночь. Его брат уехал в командировку в Штаты две недели назад и не вернется еще несколько недель. #Person1# хочет быть уверенным во времени, так как собирается встретиться с другом ровно в пять часов.",#Person1# предлагает Биллу успокоиться и спрашивает его о его брате. #Person1# также синхронизирует время с Биллом.
fred-t5,d0rj/dialogsum-ru,0.0,0.0,0.0,"Саймон убеждает Клео пойти на демонстрацию, чтобы остановить распространение ядерного оружия. Клео не хочет идти, потому что она ненавидит демонстрации и считает, что у каждой истории есть две стороны. Саймон говорит ей, что это будет мирная демонстрация, но Клео все равно отказывается.","Саймон и Клео по-разному относятся к демонстрации, призванной остановить распространение ядерного оружия. Клео считает это бесполезным, а Саймон считает, что Клео должна пойти на демонстрацию."
fred-t5,d0rj/dialogsum-ru,0.0,0.0,0.0,"Саймон убеждает Клео пойти на демонстрацию, чтобы остановить распространение ядерного оружия. Клео не хочет идти, потому что она ненавидит демонстрации и считает, что у каждой истории есть две стороны. Саймон говорит ей, что это будет мирная демонстрация, но Клео все равно отказывается.","Клео не собирается присутствовать на демонстрации, чтобы помочь остановить распространение ядерного оружия, потому что Клео ненавидит полицию, стоящую рядом со слезоточивым газом. Саймон пытается изменить мнение Клео, но это не срабатывает."
fred-t5,d0rj/dialogsum-ru,0.0,0.0,0.0,"Саймон убеждает Клео пойти на демонстрацию, чтобы остановить распространение ядерного оружия. Клео не хочет идти, потому что она ненавидит демонстрации и считает, что у каждой истории есть две стороны. Саймон говорит ей, что это будет мирная демонстрация, но Клео все равно отказывается.","Саймон и Клео спорят об эффективности демонстраций. Саймон думает, что они полезны, но Клео не соглашается и отказывается идти с Саймоном на демонстрацию помощи в прекращении распространения ядерного оружия."
fred-t5,d0rj/dialogsum-ru,0.6666666666666666,1.0,0.5,"#Person1# обвиняет #Person2# в том, что он впустил кого-то без предупреждения. #Person2# объясняет, что люди автоматически думают, что с ними все в порядке, когда показывают карточку.","#Person2# впустил кого-то, а #Person1# считает, что это вина #Person2#."
fred-t5,d0rj/dialogsum-ru,0.8,0.8,0.6666666666666666,"#Person1# обвиняет #Person2# в том, что он впустил кого-то без предупреждения. #Person2# объясняет, что люди автоматически думают, что с ними все в порядке, когда показывают карточку.","#Person1# обвиняет #Person2# в том, что он впустил кого-то без особой осторожности."
fred-t5,d0rj/dialogsum-ru,0.8,0.8,0.6666666666666666,"#Person1# обвиняет #Person2# в том, что он впустил кого-то без предупреждения. #Person2# объясняет, что люди автоматически думают, что с ними все в порядке, когда показывают карточку.",#Person1# советует #Person2# никого не пускать случайно.
fred-t5,d0rj/dialogsum-ru,0.0,0.0,0.0,"Марк просит Мэгги скопировать ее записи по истории, потому что он устал и не может сосредоточиться на уроках. Они решают быть партнерами по учебе.",Марк хочет одолжить конспекты Мэгги. Мэгги предлагает Марку скопировать их в библиотеке и предлагает ему стать напарниками по учебе.
fred-t5,d0rj/dialogsum-ru,0.0,0.0,0.0,"Марк просит Мэгги скопировать ее записи по истории, потому что он устал и не может сосредоточиться на уроках. Они решают быть партнерами по учебе.","Марк просит у Мэгги ее заметки по истории, потому что Марк слишком устал на уроках. В конце они становятся партнерами по учебе."
fred-t5,d0rj/dialogsum-ru,0.0,0.0,0.0,"Марк просит Мэгги скопировать ее записи по истории, потому что он устал и не может сосредоточиться на уроках. Они решают быть партнерами по учебе.","Марк просит у Мэгги ее заметки, потому что заметки Марка не очень хороши. Они решают стать партнерами по учебе и учиться вместе."
fred-t5,d0rj/dialogsum-ru,0.0,0.0,0.0,"Профессор Тернер поговорит с профессором Берманом, чтобы разрешить младшему студенту записаться на курс углубленной геологии.","#Person2# хочет пройти курс профессора Тернера, и профессор соглашается, если #Person2# получит пособие профессора Бермана."
fred-t5,d0rj/dialogsum-ru,0.0,0.0,0.0,"Профессор Тернер поговорит с профессором Берманом, чтобы разрешить младшему студенту записаться на курс углубленной геологии.","#Person2#, студентка младших курсов, очень хочет записаться на курс профессора Тернера для старшеклассников. Профессор Тернер спросит мнение другого профессора."
fred-t5,d0rj/dialogsum-ru,0.0,0.0,0.0,"Профессор Тернер поговорит с профессором Берманом, чтобы разрешить младшему студенту записаться на курс углубленной геологии.","#Person2# хочет записаться на курс профессора Тернера, и профессор Тернер соглашается рассмотреть его заявление."
fred-t5,d0rj/dialogsum-ru,0.5714285714285715,0.5714285714285715,0.4,"#Person1# купил кулон в магазине #Person2#. Он сломан, поэтому #Person1# хочет его заменить. #Person2# заменит его к 10 часам.",#Person1# хочет поменять сломанный кулон в магазине #Person2#.
fred-t5,d0rj/dialogsum-ru,0.5714285714285715,0.5714285714285715,0.4,"#Person1# купил кулон в магазине #Person2#. Он сломан, поэтому #Person1# хочет его заменить. #Person2# заменит его к 10 часам.","#Person1# возвращается в магазин #Person2#, чтобы заменить сломанный кулон."
fred-t5,d0rj/dialogsum-ru,0.7499999999999999,0.7499999999999999,0.3333333333333333,"#Person1# купил кулон в магазине #Person2#. Он сломан, поэтому #Person1# хочет его заменить. #Person2# заменит его к 10 часам.","#Person1# хочет, чтобы товар был изменен по сравнению с #Person2#, и #Person2# соглашается."
fred-t5,d0rj/dialogsum-ru,0.7499999999999999,0.7499999999999999,0.6666666666666666,"#Person1# и #Person2# спорят о том, что надеть на распродажу в День подарков. #Person1# хочет обменять одежду на более качественную, но #Person2# не согласен. Они также обсуждают игру, которую смотрит #Person2#.","#Person1# показывает новую одежду #Person2#, но #Person2# занят просмотром игр. Они ссорятся и злятся."
fred-t5,d0rj/dialogsum-ru,0.5714285714285715,0.5714285714285715,0.4,"#Person1# и #Person2# спорят о том, что надеть на распродажу в День подарков. #Person1# хочет обменять одежду на более качественную, но #Person2# не согласен. Они также обсуждают игру, которую смотрит #Person2#.","#Person1# и #Person2# серьезно поссорились из-за того, что важнее купить одежду или посмотреть спортивный матч."
fred-t5,d0rj/dialogsum-ru,0.7499999999999999,0.7499999999999999,0.6666666666666666,"#Person1# и #Person2# спорят о том, что надеть на распродажу в День подарков. #Person1# хочет обменять одежду на более качественную, но #Person2# не согласен. Они также обсуждают игру, которую смотрит #Person2#.","#Person1# спрашивает мнение #Person2# о новой одежде, но #Person2# сосредотачивается только на игре и чувствует раздражение. Они оба злятся и спорят."
fred-t5,d0rj/dialogsum-ru,0.7499999999999999,0.7499999999999999,0.6666666666666666,"#Person1# и #Person2# обсуждают профессии. #Person2# хочет работать в СМИ, но не директором телевизионных новостей. #Person1# предлагает писать для журнала или стать редактором интерактивных медиа, но #Person2# предпочитает работу с компьютерами.",#Person1# дает предложения по выбору работы #Person2#. #Person2# любит интерактивные медиа.
fred-t5,d0rj/dialogsum-ru,0.7499999999999999,0.7499999999999999,0.6666666666666666,"#Person1# и #Person2# обсуждают профессии. #Person2# хочет работать в СМИ, но не директором телевизионных новостей. #Person1# предлагает писать для журнала или стать редактором интерактивных медиа, но #Person2# предпочитает работу с компьютерами.",#Person1# и #Person2# ищут работу. #Person2# интересуется медиаиндустрией.
fred-t5,d0rj/dialogsum-ru,0.7499999999999999,0.7499999999999999,0.6666666666666666,"#Person1# и #Person2# обсуждают профессии. #Person2# хочет работать в СМИ, но не директором телевизионных новостей. #Person1# предлагает писать для журнала или стать редактором интерактивных медиа, но #Person2# предпочитает работу с компьютерами.","#Person1# предлагает #Person2# несколько вариантов работы, но #Person2# они не нравятся."
fred-t5,d0rj/dialogsum-ru,0.5454545454545454,0.5454545454545454,0.4444444444444444,"#Person1# и #Person2# находятся на собрании, которое кажется скучным. #Person1# работает в Daily News и должен внимательно слушать, делать заметки и брать интервью у спикеров. #Person2# принес iPod и наушники, но не может читать газеты из-за их неприличного вида.","#Person2# скучает на встрече. #Person1# дает #Person2# несколько советов, как развлечься, но, наконец, просит #Person2# хранить молчание."
fred-t5,d0rj/dialogsum-ru,0.6,0.6,0.25,"#Person1# и #Person2# находятся на собрании, которое кажется скучным. #Person1# работает в Daily News и должен внимательно слушать, делать заметки и брать интервью у спикеров. #Person2# принес iPod и наушники, но не может читать газеты из-за их неприличного вида.",Репортер #Person1# ведет #Person2# на форум. #Person2# скучает и пытается найти себе занятие.
fred-t5,d0rj/dialogsum-ru,0.6666666666666666,0.6666666666666666,0.4,"#Person1# и #Person2# находятся на собрании, которое кажется скучным. #Person1# работает в Daily News и должен внимательно слушать, делать заметки и брать интервью у спикеров. #Person2# принес iPod и наушники, но не может читать газеты из-за их неприличного вида.","#Person2# говорит #Person1#, что #Person2# скучает, и объясняет причины, поэтому #Person1# предлагает #Person2# почитать старые газеты и помолчать."
fred-t5,d0rj/dialogsum-ru,0.6666666666666666,0.6666666666666666,0.0,"Сара и ее муж не могут себе позволить переезд, но они думают о покупке дома. #Person1# предлагает купить дом далеко от центра города, так как это может быть дешевле. #Person1# рассказывает Саре, что ее невестка и ее муж купили такой дом и их все устраивает.",Сара подумывает о переезде. #Person1# дает ей совет по покупке дома.
fred-t5,d0rj/dialogsum-ru,0.6666666666666666,0.6666666666666666,0.0,"Сара и ее муж не могут себе позволить переезд, но они думают о покупке дома. #Person1# предлагает купить дом далеко от центра города, так как это может быть дешевле. #Person1# рассказывает Саре, что ее невестка и ее муж купили такой дом и их все устраивает.",Сара хочет переехать. #Person1# предлагает купить дом дешевле и предлагает информацию о возможных вариантах.
fred-t5,d0rj/dialogsum-ru,0.8,0.8,0.6666666666666666,"Сара и ее муж не могут себе позволить переезд, но они думают о покупке дома. #Person1# предлагает купить дом далеко от центра города, так как это может быть дешевле. #Person1# рассказывает Саре, что ее невестка и ее муж купили такой дом и их все устраивает.","Сара говорит #Person1#, что не может позволить себе новый дом. #Person1# говорит, что невестка #Person1# купила дешевый дом, и предлагает Саре купить дом далеко от центра города."
fred-t5,d0rj/dialogsum-ru,0.0,0.0,0.0,"Марк Лич - информационный сотрудник Британского бизнес-центра, туристического офиса Британского совета по туризму в Лондоне. Он отвечает за информационную группу и предоставляет посетителям туристическую информацию прямо через прилавок. В команде около 10 сотрудников, которые говорят на 13 языках. Каждый день к ним приходит около 500 000 человек. Марк предлагает увидеть как можно больше, но стараться возвращаться снова и снова, чтобы увидеть разные уголки страны.","#Person1# знакомит Марка Лича с людьми, которых вы встречаете на этой неделе. Марк Лич описывает свои должностные обязанности и дает советы людям, приезжающим в Великобританию."
fred-t5,d0rj/dialogsum-ru,0.0,0.0,0.0,"Марк Лич - информационный сотрудник Британского бизнес-центра, туристического офиса Британского совета по туризму в Лондоне. Он отвечает за информационную группу и предоставляет посетителям туристическую информацию прямо через прилавок. В команде около 10 сотрудников, которые говорят на 13 языках. Каждый день к ним приходит около 500 000 человек. Марк предлагает увидеть как можно больше, но стараться возвращаться снова и снова, чтобы увидеть разные уголки страны.","#Person1# ведет еженедельную программу «Люди, которых вы встречаете» с участием Марка Лича. Марк рассказывает о своей работе информационным офицером в Лондоне."
fred-t5,d0rj/dialogsum-ru,0.0,0.0,0.0,"Марк Лич - информационный сотрудник Британского бизнес-центра, туристического офиса Британского совета по туризму в Лондоне. Он отвечает за информационную группу и предоставляет посетителям туристическую информацию прямо через прилавок. В команде около 10 сотрудников, которые говорят на 13 языках. Каждый день к ним приходит около 500 000 человек. Марк предлагает увидеть как можно больше, но стараться возвращаться снова и снова, чтобы увидеть разные уголки страны.","Марк Лич представляет аудитории свою информационную службу и свою работу. Он также предлагает предложения для людей, приезжающих в Великобританию."
fred-t5,d0rj/dialogsum-ru,0.0,0.0,0.0,"Линь Фан и Люси обсуждают свои любимые предметы. Линь Фан любит английский, а Люси - ЧП. Нэнси тоже любит английский, но не любит математику.",Линь Фан и Люси обсуждают свои любимые темы.
fred-t5,d0rj/dialogsum-ru,0.0,0.0,0.0,"Линь Фан и Люси обсуждают свои любимые предметы. Линь Фан любит английский, а Люси - ЧП. Нэнси тоже любит английский, но не любит математику.","Линь Фан и Люси говорят о том, как им нравятся разные предметы."
fred-t5,d0rj/dialogsum-ru,0.0,0.0,0.0,"Линь Фан и Люси обсуждают свои любимые предметы. Линь Фан любит английский, а Люси - ЧП. Нэнси тоже любит английский, но не любит математику.","Люси любит английский и физкультуру. лучший, но любимый язык Линь Фана - китайский язык и наука."
fred-t5,d0rj/dialogsum-ru,0.0,0.0,0.0,"Джеймс помогает миссис Томас по дому. Он убирает листья, подметает ступени и выносит мусор. Миссис Томас просит его погулять с собакой Оскаром. Джеймс соглашается работать после того, как получит велосипед.","Джеймс приходит помочь миссис Томас по дому на выходных. Джеймс копит деньги, чтобы купить велосипед."
fred-t5,d0rj/dialogsum-ru,0.0,0.0,0.0,"Джеймс помогает миссис Томас по дому. Он убирает листья, подметает ступени и выносит мусор. Миссис Томас просит его погулять с собакой Оскаром. Джеймс соглашается работать после того, как получит велосипед.","Джеймс помогал миссис Томас по дому, так как она сломала ноги, и он хотел накопить денег на велосипед."
fred-t5,d0rj/dialogsum-ru,0.0,0.0,0.0,"Джеймс помогает миссис Томас по дому. Он убирает листья, подметает ступени и выносит мусор. Миссис Томас просит его погулять с собакой Оскаром. Джеймс соглашается работать после того, как получит велосипед.","Джеймс помогает миссис Томас делать работу по дому, потому что Джеймс хотел сэкономить деньги, а миссис Томас неспособна."
fred-t5,d0rj/dialogsum-ru,0.6666666666666666,0.6666666666666666,0.5,"#Person1# и #Person2# обсуждают приход весны, но по ночам еще холодно. #Person1# должен включить кондиционер, чтобы согреть вещи. #Person2# считает, что на улице быстро ощущается холод.","#Person1# и #Person2# говорят о низкой температуре ночью, хотя весна пришла."
fred-t5,d0rj/dialogsum-ru,0.6666666666666666,0.6666666666666666,0.5,"#Person1# и #Person2# обсуждают приход весны, но по ночам еще холодно. #Person1# должен включить кондиционер, чтобы согреть вещи. #Person2# считает, что на улице быстро ощущается холод.","#Person1# и #Person2# согласны с тем, что весной было очень холодно."
fred-t5,d0rj/dialogsum-ru,0.6666666666666666,0.6666666666666666,0.5,"#Person1# и #Person2# обсуждают приход весны, но по ночам еще холодно. #Person1# должен включить кондиционер, чтобы согреть вещи. #Person2# считает, что на улице быстро ощущается холод.","#Person1# и #Person2# говорят о погоде и о том, как согреться."
fred-t5,d0rj/dialogsum-ru,0.4,0.4,0.0,"#Person1# и #Person2# обсуждают, как лучше всего передать эмоции персонажей. #Person1# считает, что Майк должен быть более гневным, а #Person2# считает, что Джейсон должен быть грустным. Они попробуют разные варианты.","#Person1# и Майк обсуждают, какие эмоции должен выразить Майк в этой пьесе. У них разное понимание."
fred-t5,d0rj/dialogsum-ru,0.5714285714285715,0.5714285714285715,0.0,"#Person1# и #Person2# обсуждают, как лучше всего передать эмоции персонажей. #Person1# считает, что Майк должен быть более гневным, а #Person2# считает, что Джейсон должен быть грустным. Они попробуют разные варианты.","#Person1# и Майк не согласны с тем, как разыграть сцену. #Person1# предлагает Майку попытаться действовать по примеру #Person1#."
fred-t5,d0rj/dialogsum-ru,0.4,0.4,0.0,"#Person1# и #Person2# обсуждают, как лучше всего передать эмоции персонажей. #Person1# считает, что Майк должен быть более гневным, а #Person2# считает, что Джейсон должен быть грустным. Они попробуют разные варианты.","#Person1# хочет, чтобы Майк выглядел более сердитым, но Майк считает, что он должен вести себя одновременно сердитым и грустным."
fred-t5,d0rj/dialogsum-ru,0.4,0.4,0.0,#Person1# берет такси до гостиницы Дружбы. #Person2# обещает быстро добраться туда и получить 20 юаней от #Person1#.,"#Person1# едет на такси в гостиницу ""Дружба"" по какому-то важному делу."
fred-t5,d0rj/dialogsum-ru,0.5714285714285715,0.5714285714285715,0.4,#Person1# берет такси до гостиницы Дружбы. #Person2# обещает быстро добраться туда и получить 20 юаней от #Person1#.,"#Person2# везет #Person1# в гостиницу «Дружба» так быстро, как только может #Person2#."
fred-t5,d0rj/dialogsum-ru,0.4,0.4,0.0,#Person1# берет такси до гостиницы Дружбы. #Person2# обещает быстро добраться туда и получить 20 юаней от #Person1#.,"Таксист быстро отвозит #Person1# в гостиницу ""Дружба""."
fred-t5,d0rj/dialogsum-ru,0.6666666666666666,0.6666666666666666,0.5,"#Person1# голоден и купил чипсов, но у него нет денег на другой автобус. #Person2# предлагает ему получить перевод от водителя автобуса.","У #Person1# нет сдачи на автобус, потому что #Person1# купил немного фишек. #Person2# предлагает #Person1# заказать трансфер у водителя автобуса."
fred-t5,d0rj/dialogsum-ru,0.8,0.8,0.6666666666666666,"#Person1# голоден и купил чипсов, но у него нет денег на другой автобус. #Person2# предлагает ему получить перевод от водителя автобуса.","#Person1# разорился, поэтому #Person2# предлагает #Person1# воспользоваться бесплатным автобусным трансфером."
fred-t5,d0rj/dialogsum-ru,0.8,0.8,0.6666666666666666,"#Person1# голоден и купил чипсов, но у него нет денег на другой автобус. #Person2# предлагает ему получить перевод от водителя автобуса.","#Person1# разорился, поэтому #Person2# предлагает #Person1# получить трансфер от водителя автобуса до дома."
fred-t5,d0rj/dialogsum-ru,0.5714285714285715,0.5714285714285715,0.4,"#Person1# и #Person2# обсуждают, как добраться до центра города. #Person1# спрашивает о соседях по офису, а #Person2# сообщает, что 7-й этаж принадлежит компании. Также упоминается ресторан для персонала в конце зала.",#Person2# сообщает #Person1# информацию о своей компании и ее окружении.
fred-t5,d0rj/dialogsum-ru,0.5714285714285715,0.5714285714285715,0.4,"#Person1# и #Person2# обсуждают, как добраться до центра города. #Person1# спрашивает о соседях по офису, а #Person2# сообщает, что 7-й этаж принадлежит компании. Также упоминается ресторан для персонала в конце зала.","#Person1# спрашивает #Person2# об окружении компании, местоположении и ресторане для персонала."
fred-t5,d0rj/dialogsum-ru,0.5714285714285715,0.5714285714285715,0.4,"#Person1# и #Person2# обсуждают, как добраться до центра города. #Person1# спрашивает о соседях по офису, а #Person2# сообщает, что 7-й этаж принадлежит компании. Также упоминается ресторан для персонала в конце зала.",#Person2# знакомит #Person1# с окружением и информацией о своей компании.
fred-t5,d0rj/dialogsum-ru,0.6666666666666666,0.6666666666666666,0.5,"#Person1# сообщает #Person2#, что Лулу и Вик расстались, и теперь ее просят о переводе. #Person2# удивлен, но #Person1# говорит, что они были осторожны и профессиональны в офисе.",#Person1# и #Person2# сплетничают о разрыве Лулу и Вика.
fred-t5,d0rj/dialogsum-ru,0.6666666666666666,0.6666666666666666,0.5,"#Person1# сообщает #Person2#, что Лулу и Вик расстались, и теперь ее просят о переводе. #Person2# удивлен, но #Person1# говорит, что они были осторожны и профессиональны в офисе.",#Person1# и #Person2# говорят о разрыве Лулу и Вика.
fred-t5,d0rj/dialogsum-ru,0.6666666666666666,0.6666666666666666,0.5,"#Person1# сообщает #Person2#, что Лулу и Вик расстались, и теперь ее просят о переводе. #Person2# удивлен, но #Person1# говорит, что они были осторожны и профессиональны в офисе.",#Person1# и #Person2# говорят о разрыве Лулу и Вика.
fred-t5,d0rj/dialogsum-ru,0.0,0.0,0.0,"Дейв Томсон звонит Джиму, но Салли говорит ему, что Джим ушел около часа назад и еще не вернулся. Дэйв попытается позвонить позже.","Дэйв Томсон звонит Джиму, но Джим ушел. Салли скажет, что звонил Джим Дэйв."
fred-t5,d0rj/dialogsum-ru,0.0,0.0,0.0,"Дейв Томсон звонит Джиму, но Салли говорит ему, что Джим ушел около часа назад и еще не вернулся. Дэйв попытается позвонить позже.","Дэйв звонит Джиму, но Джима нет дома. Салли сообщает о местонахождении Дэйва Джима."
fred-t5,d0rj/dialogsum-ru,0.0,0.0,0.0,"Дейв Томсон звонит Джиму, но Салли говорит ему, что Джим ушел около часа назад и еще не вернулся. Дэйв попытается позвонить позже.","Дэйв Томсон звонит, чтобы поговорить с Джимом, но Джима нет дома."
fred-t5,d0rj/dialogsum-ru,0.6666666666666666,0.6666666666666666,0.5,"#Person1# спрашивает #Person2#, как пройти к мэрии. #Person2# повторяет маршрут и сообщает #Person1#, что он следует за ним.",#Person2# терпеливо показывает #Person1# путь к мэрии.
fred-t5,d0rj/dialogsum-ru,0.8571428571428571,0.8571428571428571,0.8,"#Person1# спрашивает #Person2#, как пройти к мэрии. #Person2# повторяет маршрут и сообщает #Person1#, что он следует за ним.","#Person1# спрашивает у #Person2# дорогу к мэрии, и #Person2# отвечает терпеливо."
fred-t5,d0rj/dialogsum-ru,0.6666666666666666,0.6666666666666666,0.5,"#Person1# спрашивает #Person2#, как пройти к мэрии. #Person2# повторяет маршрут и сообщает #Person1#, что он следует за ним.",#Person2# терпеливо показывает #Person1# дорогу к мэрии.
fred-t5,d0rj/dialogsum-ru,0.6666666666666666,0.6666666666666666,0.5,"#Person1# потерял паспорт. #Person2# предлагает заполнить отчет об утерянном имуществе и связаться с посольством, чтобы получить новый паспорт.","#Person1# потерял паспорт #Person1#. #Person2# предлагает #Person1# заполнить отчет об утерянном имуществе и сообщить в посольство о ситуации, чтобы они могли выдать новый паспорт, если его не смогут найти."
fred-t5,d0rj/dialogsum-ru,0.5,0.5,0.33333333333333337,"#Person1# потерял паспорт. #Person2# предлагает заполнить отчет об утерянном имуществе и связаться с посольством, чтобы получить новый паспорт.","#Person1# просит #Person2# помочь найти паспорт #Person1#. #Person2# проверяет обувной отдел, но ничего не находит. Таким образом, #Person2# позволяет #Person1# заполнить отчет и связаться с посольством."
fred-t5,d0rj/dialogsum-ru,0.8,0.8,0.6666666666666666,"#Person1# потерял паспорт. #Person2# предлагает заполнить отчет об утерянном имуществе и связаться с посольством, чтобы получить новый паспорт.",#Person1# потерял паспорт. #Person2# предлагает #Person1# заполнить отчет об утерянном имуществе и связаться с посольством.
fred-t5,d0rj/dialogsum-ru,0.0,0.0,0.0,"Лия звонит Натаниэлю, чтобы сообщить ему о том, что мисс Коллинз не сможет перезвонить до следующей недели. Она также сообщает ему, что мистер Лю доступен сегодня в 14:15 и мисс Фонда недоступна. Лия предлагает Натаниэлю встретиться с мисс Фондой в 11:30 утра.","Лия сообщает Натаниэлю, что мисс Коллинз не сможет перезвонить ему до следующей недели, поэтому ему нужно записаться на прием к кому-нибудь еще из Международного студенческого отдела. Натаниэль решает поговорить с мисс Фондой."
fred-t5,d0rj/dialogsum-ru,0.0,0.0,0.0,"Лия звонит Натаниэлю, чтобы сообщить ему о том, что мисс Коллинз не сможет перезвонить до следующей недели. Она также сообщает ему, что мистер Лю доступен сегодня в 14:15 и мисс Фонда недоступна. Лия предлагает Натаниэлю встретиться с мисс Фондой в 11:30 утра.","Лия сообщает Натаниэлю, что мисс Коллинз не сможет прийти на встречу, и объясняет причину. Тогда Натаниэль решает поговорить с кем-то еще."
fred-t5,d0rj/dialogsum-ru,0.0,0.0,0.0,"Лия звонит Натаниэлю, чтобы сообщить ему о том, что мисс Коллинз не сможет перезвонить до следующей недели. Она также сообщает ему, что мистер Лю доступен сегодня в 14:15 и мисс Фонда недоступна. Лия предлагает Натаниэлю встретиться с мисс Фондой в 11:30 утра.","Международный студенческий офис звонит Натаниэлю, чтобы сообщить ему, что он должен записаться на другую встречу с кем-то еще, поскольку мисс Коллинз недоступна. Натаниэль решает поговорить с мисс Фондой."
fred-t5,d0rj/dialogsum-ru,1.0,1.0,1.0,"#Person1# и #Person2# рассказывают о своих чувствах к Саре. Они оба удивлены, что она выбрала Дика. Сара говорит, что ей все равно, любит ли ее Дик.","#Person1# и #Person2# испугались, когда услышали, что Сара настаивает на том, чтобы выйти замуж за Дика."
fred-t5,d0rj/dialogsum-ru,1.0,1.0,1.0,"#Person1# и #Person2# рассказывают о своих чувствах к Саре. Они оба удивлены, что она выбрала Дика. Сара говорит, что ей все равно, любит ли ее Дик.",#Person1# и #Person2# потрясены любовью Сары к Дику.
fred-t5,d0rj/dialogsum-ru,1.0,1.0,1.0,"#Person1# и #Person2# рассказывают о своих чувствах к Саре. Они оба удивлены, что она выбрала Дика. Сара говорит, что ей все равно, любит ли ее Дик.","#Person1# и #Person2# удивлены, узнав, что Сара хочет выйти замуж за Дика."
fred-t5,d0rj/dialogsum-ru,0.8000000000000002,1.0,1.0,"#Person1# и #Person2# на вечеринке. Они находят много горячих девушек, но не могут найти девушку своей мечты. #Person1# предлагает поговорить с Дженис, которая выглядит милой, но #Person2# боится девушек. В конце концов, #Person2# решает попробовать.","#Person1# и #Person2# на хорошей вечеринке. #Person2# влюблен в Дженис, но боится с ней заговорить. #Person1# желает #Person2# удачи."
fred-t5,d0rj/dialogsum-ru,0.8333333333333333,0.8333333333333333,0.8,"#Person1# и #Person2# на вечеринке. Они находят много горячих девушек, но не могут найти девушку своей мечты. #Person1# предлагает поговорить с Дженис, которая выглядит милой, но #Person2# боится девушек. В конце концов, #Person2# решает попробовать.","#Person1# и #Person2# говорят о девушках на вечеринке, а #Person2# говорит #Person1#, что #Person2# любит Дженис, но он нервничает, разговаривая с девушками. #Person1# поощряет #Person2#."
fred-t5,d0rj/dialogsum-ru,0.6666666666666665,0.888888888888889,0.8571428571428571,"#Person1# и #Person2# на вечеринке. Они находят много горячих девушек, но не могут найти девушку своей мечты. #Person1# предлагает поговорить с Дженис, которая выглядит милой, но #Person2# боится девушек. В конце концов, #Person2# решает попробовать.","#Person1# и #Person2# на захватывающей вечеринке. #Person2# влюблен в Дженис, и #Person1# предлагает ему попробовать поговорить с ней."
fred-t5,d0rj/dialogsum-ru,0.0,0.0,0.0,"Джек считает, что его урок политологии был одним из лучших в этом семестре. В прошлом году он посещал занятия по деловому общению и это было потрясающе.","Джек говорит #Person1#, что в прошлом году ему больше всего нравилось деловое общение, и #Person1# проверит это."
fred-t5,d0rj/dialogsum-ru,0.0,0.0,0.0,"Джек считает, что его урок политологии был одним из лучших в этом семестре. В прошлом году он посещал занятия по деловому общению и это было потрясающе.",#Person1# и Джек рассказывают об уроках Джека в прошлом году.
fred-t5,d0rj/dialogsum-ru,0.0,0.0,0.0,"Джек считает, что его урок политологии был одним из лучших в этом семестре. В прошлом году он посещал занятия по деловому общению и это было потрясающе.",#Person1# и Джек обсуждают любимые занятия Джека.
fred-t5,d0rj/dialogsum-ru,0.888888888888889,0.888888888888889,0.5714285714285715,"#Person1# и #Person2# обсуждают погоду в Пекине. #Person1# считает, что вчера было не так хорошо из-за дождя прошлой ночью. #Person2# говорит, что сегодня может пойти дождь, сильный ветер и пыльно. #Person1# думает, что летом будет жарко, а весной - тепло. Зимой должно быть холодно.",#Person1# и #Person2# рассказывают о погоде в Пекине в разные времена года. #Person2# напоминает #Person1# одеваться побольше вечером и не простудиться.
